time,id,x,y
63,6,49.0,5.0
63,7,29.0,5.0
63,8,37.313647109653814,3.731364710965384
63,9,24.0,5.0
63,10,19.0,5.0
63,11,9.0,5.0
64,4,56.0,5.0
64,5,59.447207295300636,5.0
64,6,50.0,5.0
64,7,30.0,5.0
64,8,37.91066942377981,3.7910669423779835
64,9,25.0,5.0
64,10,20.0,5.0
64,11,10.0,5.0
65,4,57.0,5.0
65,5,60.44720729263755,5.0
65,6,51.0,5.0
65,7,31.0,5.0
65,8,38.5076917379058,3.850769173790583
65,9,26.0,5.0
65,10,21.0,5.0
65,11,11.0,5.0
65,12,1.0,5.0
66,4,58.0,5.0
66,5,61.44720729197178,5.0
66,6,52.0,5.0
66,7,32.0,5.0
66,8,39.104714052031795,3.9104714052031824
66,9,27.0,5.0
66,10,22.0,5.0
66,11,12.0,5.0
66,12,2.0,5.0
67,4,59.0,5.0
67,5,62.447207291805334,5.0
67,6,53.0,5.0
67,7,33.0,5.0
67,8,39.70173636615779,3.970173636615782
67,9,28.0,5.0
67,10,23.0,5.0
67,11,13.0,5.0
67,12,3.0,5.0
68,4,60.0,5.0
68,5,63.447207291763725,5.0
68,6,54.0,5.0
68,7,34.0,5.0
68,8,40.29875868028378,4.029875868028381
68,9,29.0,5.0
68,10,24.0,5.0
68,11,14.0,5.0
68,12,4.0,5.0
69,4,61.0,5.0
69,5,64.44720729175332,5.0
69,6,55.0,5.0
69,7,35.0,5.0
69,8,40.895780994409776,4.08957809944098
69,9,30.0,5.0
69,10,25.0,5.0
69,11,15.0,5.0
69,12,5.0,5.0
70,4,62.0,5.0
70,5,65.44720729175071,5.0
70,6,56.0,5.0
70,7,36.0,5.0
70,8,41.49280330853577,4.149280330853579
70,9,31.0,5.0
70,10,26.0,5.0
70,11,16.0,5.0
70,12,6.0,5.0
70,13,1.0,5.0
71,4,63.0,5.0
71,5,66.44720729175006,5.0
71,6,57.0,5.0
71,7,37.0,5.0
71,8,42.08982562266176,4.208982562266178
71,9,32.0,5.0
71,10,27.0,5.0
71,11,17.0,5.0
71,12,7.0,5.0
71,13,2.0,5.0
72,4,64.0,5.0
72,5,67.4472072917499,5.0
72,6,58.0,5.0
72,7,38.0,5.0
72,8,42.68684793678776,4.268684793678777
72,9,33.0,5.0
72,10,28.0,5.0
72,11,18.0,5.0
72,12,8.0,5.0
72,13,3.0,5.0
73,4,65.0,5.0
73,5,68.44720729174986,5.0
73,6,59.0,5.0
73,7,39.0,5.0
73,8,43.28387025091375,4.328387025091376
73,9,34.0,5.0
73,10,29.0,5.0
73,11,19.0,5.0
73,12,9.0,5.0
73,13,4.0,5.0
74,4,66.0,5.0
74,5,69.44720729174985,5.0
74,6,60.0,5.0
74,7,40.0,5.0
74,8,43.880892565039744,4.388089256503975
74,9,35.0,5.0
74,10,30.0,5.0
74,11,20.0,5.0
74,12,10.0,5.0
74,13,5.0,5.0
75,4,67.0,5.0
75,5,70.44720729174985,5.0
75,6,61.0,5.0
75,7,41.0,5.0
75,8,44.47791487916574,4.447791487916574
75,9,36.0,5.0
75,10,31.0,5.0
75,11,21.0,5.0
75,12,11.0,5.0
75,13,6.0,5.0
75,14,1.0,5.0
76,4,68.0,5.0
76,5,71.44720729174985,5.0
76,6,62.0,5.0
76,7,42.0,5.0
76,8,45.07493719329173,4.507493719329173
76,9,37.0,5.0
76,10,32.0,5.0
76,11,22.0,5.0
76,12,12.0,5.0
76,13,7.0,5.0
76,14,2.0,5.0
77,4,69.0,5.0
77,5,72.44720729174985,5.0
77,6,63.0,5.0
77,7,43.0,5.0
77,8,45.671959507417725,4.567195950741772
77,9,38.0,5.0
77,10,33.0,5.0
77,11,23.0,5.0
77,12,13.0,5.0
77,13,8.0,5.0
77,14,3.0,5.0
78,4,70.0,5.0
78,5,73.44720729174985,5.0
78,6,64.0,5.0
78,7,43.0,5.0
78,8,46.26898182154372,4.626898182154371
78,9,39.0,5.0
78,10,34.0,5.0
78,11,24.0,5.0
78,12,14.0,5.0
78,13,9.0,5.0
78,14,4.0,5.0
79,4,71.0,5.0
79,5,74.44720729174985,5.0
79,6,65.0,5.0
79,7,44.0,5.0
79,8,46.86600413566971,4.68660041356697
79,9,40.0,5.0
79,10,35.0,5.0
79,11,25.0,5.0
79,12,15.0,5.0
79,13,10.0,5.0
79,14,5.0,5.0
80,4,72.0,5.0
80,5,75.44720729174985,5.0
80,6,66.0,5.0
80,7,44.0,5.0
80,8,47.463026449795706,4.746302644979569
80,9,41.0,5.0
80,10,36.0,5.0
80,11,26.0,5.0
80,12,16.0,5.0
80,13,11.0,5.0
80,14,6.0,5.0
80,15,1.0,5.0
81,4,73.0,5.0
81,5,76.44720729174985,5.0
81,6,67.0,5.0
81,7,45.0,5.0
81,8,48.0600487639217,4.806004876392168
81,9,42.0,5.0
81,10,37.0,5.0
81,11,27.0,5.0
81,12,17.0,5.0
81,13,12.0,5.0
81,14,7.0,5.0
81,15,2.0,5.0
82,4,74.0,5.0
82,5,77.44720729174985,5.0
82,6,68.0,5.0
82,7,46.0,5.0
82,8,48.65707107804769,4.865707107804767
82,9,43.0,5.0
82,10,38.0,5.0
82,11,28.0,5.0
82,12,18.0,5.0
82,13,13.0,5.0
82,14,8.0,5.0
82,15,3.0,5.0
83,4,75.0,5.0
83,5,78.44720729174985,5.0
83,6,69.0,5.0
83,7,46.0,5.0
83,8,49.25409339217369,4.925409339217366
83,9,44.0,5.0
83,10,39.0,5.0
83,11,29.0,5.0
83,12,19.0,5.0
83,13,14.0,5.0
83,14,9.0,5.0
83,15,4.0,5.0
84,4,76.0,5.0
84,5,79.44720729174985,5.0
84,6,70.0,5.0
84,7,47.0,5.0
84,8,49.85111570629968,4.985111570629965
84,9,45.0,5.0
84,10,40.0,5.0
84,11,30.0,5.0
84,12,20.0,5.0
84,13,15.0,5.0
84,14,10.0,5.0
84,15,5.0,5.0
85,4,77.0,5.0
85,5,80.44720729174985,5.0
85,6,71.0,5.0
85,7,47.0,5.0
85,8,50.448138020425674,5.0
85,9,45.0,5.0
85,10,41.0,5.0
85,11,31.0,5.0
85,12,21.0,5.0
85,13,16.0,5.0
85,14,11.0,5.0
85,15,6.0,5.0
85,16,1.0,5.0
86,4,78.0,5.0
86,5,81.44720729174985,5.0
86,6,72.0,5.0
86,7,48.0,5.0
86,8,51.44743999016323,5.0
86,9,46.0,5.0
86,10,42.0,5.0
86,11,32.0,5.0
86,12,21.6,5.0
86,13,16.6,5.0
86,14,11.6,5.0
86,15,6.6,5.0
86,16,1.6,5.0
87,4,79.0,5.0
87,5,82.44720729174985,5.0
87,6,73.0,5.0
87,7,49.0,5.0
87,8,52.44726546736852,5.0
87,9,47.0,5.0
87,10,43.0,5.0
87,11,33.0,5.0
87,12,22.200000000000003,5.0
87,13,17.200000000000003,5.0
87,14,12.2,5.0
87,15,7.199999999999999,5.0
87,16,2.2,5.0
88,4,80.0,5.0
88,5,83.44720729174985,5.0
88,6,74.0,5.0
88,7,50.0,5.0
88,8,53.447221835717976,5.0
88,9,48.0,5.0
88,10,44.0,5.0
88,11,34.0,5.0
88,12,22.800000000000004,5.0
88,13,17.800000000000004,5.0
88,14,12.799999999999999,5.0
88,15,7.799999999999999,5.0
88,16,2.8000000000000003,5.0
89,4,81.0,5.0
89,5,84.44720729174985,5.0
89,6,75.0,5.0
89,7,51.0,5.0
89,8,54.44721092774585,5.0
89,9,49.0,5.0
89,10,45.0,5.0
89,11,35.0,5.0
89,12,23.400000000000006,5.0
89,13,18.400000000000006,5.0
89,14,13.399999999999999,5.0
89,15,8.399999999999999,5.0
89,16,3.4000000000000004,5.0
90,4,82.0,5.0
90,5,85.44720729174985,5.0
90,6,76.0,5.0
90,7,52.0,5.0
90,8,55.4472082007491,5.0
90,9,50.0,5.0
90,10,46.0,5.0
90,11,36.0,5.0
90,12,24.000000000000007,5.0
90,13,19.000000000000007,5.0
90,14,13.999999999999998,5.0
90,15,8.999999999999998,5.0
90,16,4.0,5.0
91,4,83.0,5.0
91,5,86.44720729174985,5.0
91,6,77.0,5.0
91,7,53.0,5.0
91,8,56.44720751899968,5.0
91,9,51.0,5.0
91,10,47.0,5.0
91,11,37.0,5.0
91,12,25.000000000000007,5.0
91,13,20.000000000000007,5.0
91,14,14.999999999999998,5.0
91,15,9.999999999999998,5.0
91,16,5.0,5.0
92,4,84.0,5.0
92,5,87.44720729174985,5.0
92,6,78.0,5.0
92,7,54.0,5.0
92,8,57.447207348562316,5.0
92,9,52.0,5.0
92,10,48.0,5.0
92,11,38.0,5.0
92,12,26.000000000000007,5.0
92,13,21.000000000000007,5.0
92,14,15.999999999999998,5.0
92,15,10.999999999999998,5.0
92,16,6.0,5.0
93,4,85.0,5.0
93,5,88.44720729174985,5.0
93,6,79.0,5.0
93,7,55.0,5.0
93,8,58.44720730595297,5.0
93,9,53.0,5.0
93,10,49.0,5.0
93,11,39.0,5.0
93,12,27.000000000000007,5.0
93,13,22.000000000000007,5.0
93,14,17.0,5.0
93,15,11.999999999999998,5.0
93,16,7.0,5.0
94,4,86.0,5.0
94,5,89.44720729174985,5.0
94,6,80.0,5.0
94,7,56.0,5.0
94,8,59.447207295300636,5.0
94,9,54.0,5.0
94,10,50.0,5.0
94,11,40.0,5.0
94,12,28.000000000000007,5.0
94,13,23.000000000000007,5.0
94,14,18.0,5.0
94,15,12.999999999999998,5.0
94,16,8.0,5.0
95,4,87.0,5.0
95,5,90.44720729174985,5.0
95,6,81.0,5.0
95,7,57.0,5.0
95,8,60.44720729263755,5.0
95,9,55.0,5.0
95,10,51.0,5.0
95,11,41.0,5.0
95,12,29.000000000000007,5.0
95,13,24.000000000000007,5.0
95,14,19.0,5.0
95,15,13.999999999999998,5.0
95,16,9.0,5.0
95,17,20.597022314125994,2.0597022314125994
96,4,88.0,5.0
96,5,91.44720729174985,5.0
96,6,82.0,5.0
96,7,58.0,5.0
96,8,61.44720729197178,5.0
96,9,56.0,5.0
96,10,52.0,5.0
96,11,42.0,5.0
96,12,30.000000000000007,5.0
96,13,25.000000000000007,5.0
96,14,20.0,5.0
96,15,14.999999999999998,5.0
96,16,10.0,5.0
96,17,21.194044628251987,2.119404462825199
97,4,89.0,5.0
97,5,92.44720729174985,5.0
97,6,83.0,5.0
97,7,59.0,5.0
97,8,62.447207291805334,5.0
97,9,57.0,5.0
97,10,53.0,5.0
97,11,43.0,5.0
97,12,31.000000000000007,5.0
97,13,26.000000000000007,5.0
97,14,21.0,5.0
97,15,15.999999999999998,5.0
97,16,11.0,5.0
97,17,21.79106694237798,2.1791066942377983
98,4,90.0,5.0
98,5,93.44720729174985,5.0
98,6,84.0,5.0
98,7,60.0,5.0
98,8,63.447207291763725,5.0
98,9,58.0,5.0
98,10,54.0,5.0
98,11,44.0,5.0
98,12,32.00000000000001,5.0
98,13,27.000000000000007,5.0
98,14,22.0,5.0
98,15,17.0,5.0
98,16,12.0,5.0
98,17,22.388089256503974,2.238808925650398
99,4,91.0,5.0
99,5,94.44720729174985,5.0
99,6,85.0,5.0
99,7,61.0,5.0
99,8,64.44720729175332,5.0
99,9,59.0,5.0
99,10,55.0,5.0
99,11,45.0,5.0
99,12,33.00000000000001,5.0
99,13,28.000000000000007,5.0
99,14,23.0,5.0
99,15,18.0,5.0
99,16,13.0,5.0
99,17,22.985111570629968,2.2985111570629972
100,4,92.0,5.0
100,5,95.44720729174985,5.0
100,6,86.0,5.0
100,7,62.0,5.0
100,8,65.44720729175071,5.0
100,9,60.0,5.0
100,10,56.0,5.0
100,11,46.0,5.0
100,12,34.00000000000001,5.0
100,13,29.000000000000007,5.0
100,14,24.0,5.0
100,15,19.0,5.0
100,16,14.0,5.0
100,17,23.58213388475596,2.3582133884755967
100,18,1.0,5.0
101,4,93.0,5.0
101,5,96.44720729174985,5.0
101,6,87.0,5.0
101,7,63.0,5.0
101,8,66.44720729175006,5.0
101,9,61.0,5.0
101,10,57.0,5.0
101,11,47.0,5.0
101,12,35.00000000000001,5.0
101,13,30.000000000000007,5.0
101,14,25.0,5.0
101,15,20.0,5.0
101,16,15.0,5.0
101,17,24.179156198881955,2.417915619888196
101,18,2.0,5.0
102,4,94.0,5.0
102,5,97.44720729174985,5.0
102,6,88.0,5.0
102,7,64.0,5.0
102,8,67.4472072917499,5.0
102,9,62.0,5.0
102,10,58.0,5.0
102,11,48.0,5.0
102,12,36.00000000000001,5.0
102,13,31.000000000000007,5.0
102,14,26.0,5.0
102,15,21.0,5.0
102,16,16.0,5.0
102,17,24.77617851300795,2.4776178513007956
102,18,3.0,5.0
103,4,95.0,5.0
103,5,98.44720729174985,5.0
103,6,89.0,5.0
103,7,65.0,5.0
103,8,68.44720729174986,5.0
103,9,63.0,5.0
103,10,59.0,5.0
103,11,49.0,5.0
103,12,37.00000000000001,5.0
103,13,32.00000000000001,5.0
103,14,27.0,5.0
103,15,22.0,5.0
103,16,17.0,5.0
103,17,25.373200827133942,2.537320082713395
103,18,4.0,5.0
104,4,96.0,5.0
104,5,99.44720729174985,5.0
104,6,90.0,5.0
104,7,66.0,5.0
104,8,69.44720729174985,5.0
104,9,64.0,5.0
104,10,60.0,5.0
104,11,50.0,5.0
104,12,38.00000000000001,5.0
104,13,33.00000000000001,5.0
104,14,28.0,5.0
104,15,23.0,5.0
104,16,18.0,5.0
104,17,25.970223141259936,2.5970223141259945
104,18,5.0,5.0
105,4,97.0,5.0
105,6,91.0,5.0
105,7,67.0,5.0
105,8,70.44720729174985,5.0
105,9,65.0,5.0
105,10,61.0,5.0
105,11,51.0,5.0
105,12,39.00000000000001,5.0
105,13,34.00000000000001,5.0
105,14,29.0,5.0
105,15,24.0,5.0
105,16,19.0,5.0
105,17,26.56724545538593,2.656724545538594
105,18,6.0,5.0
106,4,98.0,5.0
106,6,92.0,5.0
106,7,68.0,5.0
106,8,71.44720729174985,5.0
106,9,66.0,5.0
106,10,62.0,5.0
106,11,52.0,5.0
106,12,40.00000000000001,5.0
106,13,35.00000000000001,5.0
106,14,30.0,5.0
106,15,25.0,5.0
106,16,20.0,5.0
106,17,27.164267769511923,2.7164267769511934
106,18,7.0,5.0
107,4,99.0,5.0
107,6,93.0,5.0
107,7,69.0,5.0
107,8,72.44720729174985,5.0
107,9,67.0,5.0
107,10,63.0,5.0
107,11,53.0,5.0
107,12,41.00000000000001,5.0
107,13,36.00000000000001,5.0
107,14,31.0,5.0
107,15,26.0,5.0
107,16,21.0,5.0
107,17,27.761290083637917,2.776129008363793
107,18,8.0,5.0
108,4,100.0,5.0
108,6,94.0,5.0
108,7,70.0,5.0
108,8,73.44720729174985,5.0
108,9,68.0,5.0
108,10,64.0,5.0
108,11,54.0,5.0
108,12,42.00000000000001,5.0
108,13,37.00000000000001,5.0
108,14,32.0,5.0
108,15,27.0,5.0
108,16,22.0,5.0
108,17,28.35831239776391,2.8358312397763923
108,18,9.0,5.0
109,6,95.0,5.0
109,7,71.0,5.0
109,8,74.44720729174985,5.0
109,9,69.0,5.0
109,10,65.0,5.0
109,11,55.0,5.0
109,12,43.00000000000001,5.0
109,13,38.00000000000001,5.0
109,14,33.0,5.0
109,15,28.0,5.0
109,16,23.0,5.0
109,17,28.955334711889904,2.8955334711889917
109,18,10.0,5.0
110,6,96.0,5.0
110,7,72.0,5.0
110,8,75.44720729174985,5.0
110,9,70.0,5.0
110,10,66.0,5.0
110,11,56.0,5.0
110,12,44.00000000000001,5.0
110,13,39.00000000000001,5.0
110,14,34.0,5.0
110,15,29.0,5.0
110,16,24.0,5.0
110,17,29.552357026015898,2.955235702601591
110,18,11.0,5.0
110,19,1.0,5.0
111,6,97.0,5.0
111,7,73.0,5.0
111,8,76.44720729174985,5.0
111,9,71.0,5.0
111,10,67.0,5.0
111,11,57.0,5.0
111,12,45.00000000000001,5.0
111,13,40.00000000000001,5.0
111,14,35.0,5.0
111,15,30.0,5.0
111,16,25.0,5.0
111,17,30.14937934014189,3.0149379340141906
111,18,12.0,5.0
111,19,2.0,5.0
112,6,98.0,5.0
112,7,74.0,5.0
112,8,77.44720729174985,5.0
112,9,72.0,5.0
112,10,68.0,5.0
112,11,58.0,5.0
112,12,46.00000000000001,5.0
112,13,41.00000000000001,5.0
112,14,36.0,5.0
112,15,31.0,5.0
112,16,26.0,5.0
112,17,30.746401654267885,3.07464016542679
112,18,13.0,5.0
112,19,3.0,5.0
113,6,99.0,5.0
113,7,75.0,5.0
113,8,78.44720729174985,5.0
113,9,73.0,5.0
113,10,69.0,5.0
113,11,59.0,5.0
113,12,47.00000000000001,5.0
113,13,42.00000000000001,5.0
113,14,37.0,5.0
113,15,32.0,5.0
113,16,27.0,5.0
113,17,31.34342396839388,3.1343423968393895
113,18,14.0,5.0
113,19,4.0,5.0
114,6,100.0,5.0
114,7,76.0,5.0
114,8,79.44720729174985,5.0
114,9,74.0,5.0
114,10,70.0,5.0
114,11,60.0,5.0
114,12,48.00000000000001,5.0
114,13,43.00000000000001,5.0
114,14,38.0,5.0
114,15,33.0,5.0
114,16,28.0,5.0
114,17,31.940446282519872,3.194044628251989
114,18,15.0,5.0
114,19,5.0,5.0
115,7,77.0,5.0
115,8,80.44720729174985,5.0
115,9,75.0,5.0
115,10,71.0,5.0
115,11,61.0,5.0
115,12,49.00000000000001,5.0
115,13,44.00000000000001,5.0
115,14,39.0,5.0
115,15,34.0,5.0
115,16,29.0,5.0
115,17,32.537468596645866,3.2537468596645884
115,18,16.0,5.0
115,19,6.0,5.0
115,20,20.597022314125994,2.0597022314125994
116,7,78.0,5.0
116,8,81.44720729174985,5.0
116,9,76.0,5.0
116,10,72.0,5.0
116,11,62.0,5.0
116,12,50.00000000000001,5.0
116,13,45.00000000000001,5.0
116,14,40.0,5.0
116,15,35.0,5.0
116,16,30.0,5.0
116,17,33.13449091077186,3.313449091077188
116,18,17.0,5.0
116,19,7.0,5.0
116,20,21.194044628251987,2.119404462825199
117,7,79.0,5.0
117,8,82.44720729174985,5.0
117,9,77.0,5.0
117,10,73.0,5.0
117,11,63.0,5.0
117,12,51.00000000000001,5.0
117,13,46.00000000000001,5.0
117,14,41.0,5.0
117,15,36.0,5.0
117,16,31.0,5.0
117,17,33.73151322489785,3.3731513224897873
117,18,18.0,5.0
117,19,8.0,5.0
117,20,21.79106694237798,2.1791066942377983
118,7,80.0,5.0
118,8,83.44720729174985,5.0
118,9,78.0,5.0
118,10,74.0,5.0
118,11,64.0,5.0
118,12,52.00000000000001,5.0
118,13,47.00000000000001,5.0
118,14,42.0,5.0
118,15,37.0,5.0
118,16,32.0,5.0
118,17,34.32853553902385,3.432853553902387
118,18,19.0,5.0
118,19,9.0,5.0
118,20,22.388089256503974,2.238808925650398
119,7,81.0,5.0
119,8,84.44720729174985,5.0
119,9,79.0,5.0
119,10,75.0,5.0
119,11,65.0,5.0
119,12,53.00000000000001,5.0
119,13,48.00000000000001,5.0
119,14,43.0,5.0
119,15,38.0,5.0
119,16,33.0,5.0
119,17,34.92555785314984,3.4925557853149862
119,18,20.0,5.0
119,19,10.0,5.0
119,20,22.985111570629968,2.2985111570629972
120,7,82.0,5.0
120,8,85.44720729174985,5.0
120,9,80.0,5.0
120,10,76.0,5.0
120,11,66.0,5.0
120,12,54.00000000000001,5.0
120,13,49.00000000000001,5.0
120,14,44.0,5.0
120,15,39.0,5.0
120,16,34.0,5.0
120,17,35.522580167275834,3.5522580167275857
120,18,21.0,5.0
120,19,11.0,5.0
120,20,23.58213388475596,2.3582133884755967
120,21,1.0,5.0
121,7,83.0,5.0
121,8,86.44720729174985,5.0
121,9,81.0,5.0
121,10,77.0,5.0
121,11,67.0,5.0
121,12,55.00000000000001,5.0
121,13,50.00000000000001,5.0
121,14,45.0,5.0
121,15,40.0,5.0
121,16,35.0,5.0
121,17,36.11960248140183,3.611960248140185
121,18,22.0,5.0
121,19,12.0,5.0
121,20,24.179156198881955,2.417915619888196
121,21,2.0,5.0
122,7,84.0,5.0
122,8,87.44720729174985,5.0
122,9,82.0,5.0
122,10,78.0,5.0
122,11,68.0,5.0
122,12,56.00000000000001,5.0
122,13,51.00000000000001,5.0
122,14,46.0,5.0
122,15,41.0,5.0
122,16,36.0,5.0
122,17,36.71662479552782,3.6716624795527846
122,18,23.0,5.0
122,19,13.0,5.0
122,20,24.77617851300795,2.4776178513007956
122,21,3.0,5.0
123,7,85.0,5.0
123,8,88.44720729174985,5.0
123,9,83.0,5.0
123,10,79.0,5.0
123,11,69.0,5.0
123,12,57.00000000000001,5.0
123,13,52.00000000000001,5.0
123,14,47.0,5.0
123,15,42.0,5.0
123,16,37.0,5.0
123,17,37.313647109653814,3.731364710965384
123,18,24.0,5.0
123,19,14.0,5.0
123,20,25.373200827133942,2.537320082713395
123,21,4.0,5.0
124,7,86.0,5.0
124,8,89.44720729174985,5.0
124,9,84.0,5.0
124,10,80.0,5.0
124,11,70.0,5.0
124,12,58.00000000000001,5.0
124,13,53.00000000000001,5.0
124,14,48.0,5.0
124,15,43.0,5.0
124,16,38.0,5.0
124,17,37.91066942377981,3.7910669423779835
124,18,25.0,5.0
124,19,15.0,5.0
124,20,25.970223141259936,2.5970223141259945
124,21,5.0,5.0
125,7,87.0,5.0
125,8,90.44720729174985,5.0
125,9,85.0,5.0
125,10,81.0,5.0
125,11,71.0,5.0
125,12,59.00000000000001,5.0
125,13,54.00000000000001,5.0
125,14,49.0,5.0
125,15,44.0,5.0
125,16,39.0,5.0
125,17,38.5076917379058,3.850769173790583
125,18,26.0,5.0
125,19,16.0,5.0
125,20,26.56724545538593,2.656724545538594
125,21,6.0,5.0
125,22,20.328362272769297,2.03283622727693
126,7,88.0,5.0
126,8,91.44720729174985,5.0
126,9,86.0,5.0
126,10,82.0,5.0
126,11,72.0,5.0
126,12,60.00000000000001,5.0
126,13,55.00000000000001,5.0
126,14,50.0,5.0
126,15,45.0,5.0
126,16,40.0,5.0
126,17,39.104714052031795,3.9104714052031824
126,18,27.0,5.0
126,19,17.0,5.0
126,20,27.164267769511923,2.7164267769511934
126,21,7.0,5.0
126,22,20.656724545538594,2.0656724545538596
127,7,89.0,5.0
127,8,92.44720729174985,5.0
127,9,87.0,5.0
127,10,83.0,5.0
127,11,73.0,5.0
127,12,61.00000000000001,5.0
127,13,56.00000000000001,5.0
127,14,51.0,5.0
127,15,46.0,5.0
127,16,41.0,5.0
127,17,39.70173636615779,3.970173636615782
127,18,28.0,5.0
127,19,18.0,5.0
127,20,27.761290083637917,2.776129008363793
127,21,8.0,5.0
127,22,20.98508681830789,2.0985086818307894
128,7,90.0,5.0
128,8,93.44720729174985,5.0
128,9,88.0,5.0
128,10,84.0,5.0
128,11,74.0,5.0
128,12,62.00000000000001,5.0
128,13,57.00000000000001,5.0
128,14,52.0,5.0
128,15,47.0,5.0
128,16,42.0,5.0
128,17,40.29875868028378,4.029875868028381
128,18,29.0,5.0
128,19,19.0,5.0
128,20,28.35831239776391,2.8358312397763923
128,21,9.0,5.0
128,22,21.31344909107719,2.1313449091077192
129,7,91.0,5.0
129,8,94.44720729174985,5.0
129,9,89.0,5.0
129,10,85.0,5.0
129,11,75.0,5.0
129,12,63.00000000000001,5.0
129,13,58.00000000000001,5.0
129,14,53.0,5.0
129,15,48.0,5.0
129,16,43.0,5.0
129,17,40.29875868028378,4.029875868028381
129,18,30.0,5.0
129,19,20.0,5.0
129,20,28.955334711889904,2.8955334711889917
129,21,10.0,5.0
129,22,21.641811363846486,2.164181136384649
130,7,92.0,5.0
130,8,95.44720729174985,5.0
130,9,90.0,5.0
130,10,86.0,5.0
130,11,76.0,5.0
130,12,64.0,5.0
130,13,59.00000000000001,5.0
130,14,54.0,5.0
130,15,49.0,5.0
130,16,44.0,5.0
130,17,40.895780994409776,4.08957809944098
130,18,31.0,5.0
130,19,21.0,5.0
130,20,29.552357026015898,2.955235702601591
130,21,11.0,5.0
130,22,21.970173636615783,2.197017363661579
130,23,1.0,5.0
131,7,93.0,5.0
131,8,96.44720729174985,5.0
131,9,91.0,5.0
131,10,87.0,5.0
131,11,77.0,5.0
131,12,65.0,5.0
131,13,60.00000000000001,5.0
131,14,55.0,5.0
131,15,50.0,5.0
131,16,45.0,5.0
131,17,41.49280330853577,4.149280330853579
131,18,32.0,5.0
131,19,22.0,5.0
131,20,30.14937934014189,3.0149379340141906
131,21,12.0,5.0
131,22,22.29853590938508,2.2298535909385087
131,23,2.0,5.0
132,7,94.0,5.0
132,8,97.44720729174985,5.0
132,9,92.0,5.0
132,10,88.0,5.0
132,11,78.0,5.0
132,12,66.0,5.0
132,13,61.00000000000001,5.0
132,14,56.0,5.0
132,15,51.0,5.0
132,16,46.0,5.0
132,17,42.08982562266176,4.208982562266178
132,18,33.0,5.0
132,19,23.0,5.0
132,20,30.746401654267885,3.07464016542679
132,21,13.0,5.0
132,22,22.626898182154378,2.2626898182154385
132,23,3.0,5.0
133,7,95.0,5.0
133,8,98.44720729174985,5.0
133,9,93.0,5.0
133,10,89.0,5.0
133,11,79.0,5.0
133,12,67.0,5.0
133,13,62.00000000000001,5.0
133,14,57.0,5.0
133,15,52.0,5.0
133,16,47.0,5.0
133,17,42.68684793678776,4.268684793678777
133,18,34.0,5.0
133,19,24.0,5.0
133,20,31.34342396839388,3.1343423968393895
133,21,14.0,5.0
133,22,22.955260454923675,2.2955260454923683
133,23,4.0,5.0
134,7,96.0,5.0
134,8,99.44720729174985,5.0
134,9,94.0,5.0
134,10,90.0,5.0
134,11,80.0,5.0
134,12,68.0,5.0
134,13,63.00000000000001,5.0
134,14,58.0,5.0
134,15,53.0,5.0
134,16,48.0,5.0
134,17,43.28387025091375,4.328387025091376
134,18,35.0,5.0
134,19,25.0,5.0
134,20,31.940446282519872,3.194044628251989
134,21,15.0,5.0
134,22,23.283622727692972,2.328362272769298
134,23,5.0,5.0
135,7,97.0,5.0
135,9,95.0,5.0
135,10,91.0,5.0
135,11,81.0,5.0
135,12,69.0,5.0
135,13,64.0,5.0
135,14,59.0,5.0
135,15,54.0,5.0
135,16,49.0,5.0
135,17,43.880892565039744,4.388089256503975
135,18,36.0,5.0
135,19,26.0,5.0
135,20,32.537468596645866,3.2537468596645884
135,21,16.0,5.0
135,22,23.61198500046227,2.361198500046228
135,23,6.0,5.0
135,24,1.0,5.0
136,7,98.0,5.0
136,9,96.0,5.0
136,10,92.0,5.0
136,11,82.0,5.0
136,12,70.0,5.0
136,13,65.0,5.0
136,14,60.0,5.0
136,15,55.0,5.0
136,16,50.0,5.0
136,17,44.47791487916574,4.447791487916574
136,18,37.0,5.0
136,19,27.0,5.0
136,20,33.13449091077186,3.313449091077188
136,21,17.0,5.0
136,22,23.940347273231566,2.3940347273231577
136,23,7.0,5.0
136,24,2.0,5.0
137,7,99.0,5.0
137,9,97.0,5.0
137,10,93.0,5.0
137,11,83.0,5.0
137,12,71.0,5.0
137,13,66.0,5.0
137,14,61.0,5.0
137,15,56.0,5.0
137,16,51.0,5.0
137,17,45.07493719329173,4.507493719329173
137,18,38.0,5.0
137,19,28.0,5.0
137,20,33.73151322489785,3.3731513224897873
137,21,18.0,5.0
137,22,24.268709546000863,2.4268709546000875
137,23,8.0,5.0
137,24,3.0,5.0
138,7,100.0,5.0
138,9,98.0,5.0
138,10,94.0,5.0
138,11,84.0,5.0
138,12,72.0,5.0
138,13,67.0,5.0
138,14,62.0,5.0
138,15,57.0,5.0
138,16,52.0,5.0
138,17,45.671959507417725,4.567195950741772
138,18,39.0,5.0
138,19,29.0,5.0
138,20,34.32853553902385,3.432853553902387
138,21,19.0,5.0
138,22,24.59707181877016,2.4597071818770173
138,23,9.0,5.0
138,24,4.0,5.0
139,9,99.0,5.0
139,10,95.0,5.0
139,11,85.0,5.0
139,12,73.0,5.0
139,13,68.0,5.0
139,14,63.0,5.0
139,15,58.0,5.0
139,16,53.0,5.0
139,17,46.26898182154372,4.626898182154371
